Participant External Session ID,Display,Response,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
6487060bd4a971f11be9992a,16,audio started,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,beer,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,pier,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,beer,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,beer,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,pier,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,pier,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,pier,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,pier,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,pier,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,beer,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,audio started,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,16,beer,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,beer,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,audio started,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,17,pier,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,beer,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,audio started,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,18,pier,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,BP_F0_6_VOT_6,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,BP_F0_4_VOT_2,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,BP_F0_4_VOT_3,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,BP_F0_5_VOT_2,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,BP_F0_6_VOT_7,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,BP_F0_6_VOT_5,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,BP_F0_4_VOT_1,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,BP_F0_5_VOT_6,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,pier,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,audio started,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,19,beer,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,Rest1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,Rest1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,beer,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,audio started,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,20,pier,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,beer,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,audio started,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,21,pier,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,,,,,,,,,,,,,,BP_F0_2_VOT_2,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,beer,,,,,,,,,,,,,BP_F0_2_VOT_3,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,BP_F0_9_VOT_6,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,BP_F0_7_VOT_6,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,beer,,,,,,,,,,,,,BP_F0_1_VOT_2,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,Test_DT_F0_2_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,beer,,,,,,,,,,,,,Test_BP_F0_2_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,BP_F0_8_VOT_6,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,Test_BP_F0_8_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,beer,,,,,,,,,,,,,BP_F0_3_VOT_2,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,Test_BP_F0_5_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,Test_DT_F0_8_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,Test_DT_F0_5_VOT_4,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,BP_F0_8_VOT_5,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,pier,,,,,,,,,,,,,BP_F0_8_VOT_7,,,,,,,,,,,,,,,,,
6487060bd4a971f11be9992a,22,audio started,,,,,,,,,,,,,BP_F0_2_VOT_1,,,,,,,,,,,,,,,,,
